id,post_id,brand,post_text,post_type,publish_time,likes_count,shares_count,comments_count,reactions_breakdown,hashtags,post_url,crawl_source,crawl_timestamp
245,952278840834310,katinat,"ĐÓN KHOẢNH KHẮC TỰ HÀO MỪNG LỄ 30/4 TẠI KATINAT BẾN BẠCH ĐẰNG! 🇻🇳

Tận hưởng ngày vui Thống nhất và ""phiêu"" những khúc ca hào hùng, vang vọng non sông, thắp sáng niềm tự hào dân tộc tại KATINAT Bến Bạch Đằng thôi Katies ơi! 🔥🔥

Để tận hưởng trọn vẹn khoảnh khắc bên người thân yêu, KATINAT chính thức mở bán Combo đặc biệt dành riêng cho đêm 30/04/2026, với 02 lựa chọn phù hợp với gu thưởng thức của Katies:​
🎀 Combo Phiêu Zone A chỉ với 389K ​
Khu vực ghế ngồi thoáng mát với tầm nhìn “phiêu” trực diện hướng thẳng sông Sài Gòn, và thưởng thức trọn vẹn Phiêu Show trong sắc đỏ ngập tràn, gồm: ​
– 01 thức uống Best-seller KATINAT size L (Trà Sữa Chôm Chôm/ Trà Sữa Oolong Ba Lá/ Trà Đào Hồng Đài/ Cóc Cóc Đác Đác). ​
– 01 Bánh Phô Mai Tan Chảy  ​
– 01 Bánh Tráng Nướng Xốt Tôm  ​
– 01 Chai Nước Suối ​

🎀 Combo Phiêu Zone B chỉ với 299K​
Khu vực ghế ngồi gần gũi, không gian bao quát cùng tận hưởng giai điệu hào hùng, gồm:​
– 01 thức uống Best-seller KATINAT size L (Trà Sữa Chôm Chôm/ Trà Sữa Oolong Ba Lá/ Trà Đào Hồng Đài/ Cóc Cóc Đác Đác). ​
– 01 Bánh Phô Mai Tan Chảy  ​
– 01 Chai nước suối ​

🎶 Live Acoustic Phiêu Show sẽ diễn ra từ 18:00 - 20:00 ngày 30/04/2026!​
👉 Phiếu Combo đã được mở bán chính thức từ 20/04/2026, Katies có thể săn ngay tại: https://ticket.katinat.vn/

**Lưu ý: ​
- Phiếu chỉ bán online, không bán trực tiếp tại cửa hàng.​
- Miễn phí vé vào cổng cho trẻ em dưới 1m khi có người lớn đi cùng (không nhận combo và vòng tay), trẻ em cao trên 1m giá vé được tính bằng người lớn. ​
- Thời gian áp dụng vé từ 17:00 đến 21:00 ngày 30/04/2026. ​
- Vé chỉ được áp dụng duy nhất tại KATINAT Bến Bạch Đằng - 10B Đường Tôn Đức Thắng, Phường Sài Gòn. ​
- Số lượng vé có hạn, Katies nhớ tranh thủ săn sớm nha!",unknown,2026-04-20 09:25:16,3135,17,27,"{'like': 3135, 'total': 3100}",,https://www.facebook.com/katinat.vn/posts/pfbid02WeWmFihcrLFiLDZfZyTEr6jW4nrgDRtGUVi6qtaa6op7HbSFCGaGQPZmR851p6n1l,apify,2026-05-12 10:32:13.557455
154,1373061674846838,highlands,"🖤 MỪNG VALENTINE ĐEN - HIGHLANDS KHAO DEAL ĐẬM

🤙😎 Mừng Black Valentine, Highlands lên deal nước “đôi” để độc thân vẫn được chiều chuộng !!

✨ Tặng ngay 01 Nước Ngon cùng dòng cỡ Nhỏ khi mua 01 Nước bất kỳ thuộc dòng Trà/Freeze cỡ Lớn!! (*)
(Không áp dụng thức uống theo mùa)

📅 Áp dụng trong 03 ngày duy nhất: Từ ngày 13 - 15/04/2026.

Tình chưa tới nhưng nước ngon deal xịn thì ngại gì mà không tới Highlands! 💃🔥

#HighlandsCoffee #BlackValentine",unknown,2026-04-12 14:00:54,3095,382,609,"{'like': 3095, 'total': 3000}","HighlandsCoffee,BlackValentine",https://www.facebook.com/highlandscoffeevietnam/posts/pfbid02d49zwQ4g6WqtTSbSC952D779G4wK8siy4TX1UeWy51Vz6mECoK7mvghSaubHefyCl,apify,2026-05-12 10:28:35.295631
280,939332325462295,katinat,"KATINAT CHÍNH THỨC RA MẮT TOPPING TRÂN CHÂU MATCHA DỪA 💚

Tiếp nối hành trình chinh phục phong vị mới, KATINAT khéo léo kể câu chuyện sáng tạo cùng topping Trân Châu Matcha Dừa, chính thức ra mắt từ 05/04/2026!

Từng viên Trân Châu Matcha Dừa xanh mướt được vo tròn tỉ mỉ, dẻo dẻo dai dai ôm trọn phần dừa sấy giòn sừn sựt ẩn bên trong, hài hoà cùng tầng matcha chất lượng được thu hoạch vùng Shizuoka, Nhật Bản, khi kết hợp cùng phong vị Trà Sữa và Matcha đặc trưng của KATINAT hứa hẹn mang đến cho Katies trải nghiệm vị giác đầy lưu luyến, để lại dư vị khó quên.

Như một lời mời nhẹ nhàng cho những khoảnh khắc thưởng thức trọn vẹn, Trân Châu Matcha Dừa sẵn sàng đón Katies ghé trải nghiệm cùng những phong vị KATINAT từ 05/04/2026!",unknown,2026-04-03 14:12:10,2852,58,309,"{'like': 2852, 'total': 2800}",,https://www.facebook.com/katinat.vn/posts/pfbid0pjG1oAKXR7JyDgF7Pxe8a1LjrvhjF9Epyo8bwPHpndnQ1Sdpq6ZkVwzBZ8p591nQl,apify,2026-05-12 10:32:13.557455
166,1364847429001596,highlands,"🎉 MỞ TIỆC ĐẦU THÁNG – KHAO DEAL 1Đ! 

Đầu tháng Tư, Highlands khao bạn deal nước và bánh chỉ 1Đ cho hoá đơn từ 99K - áp dụng duy nhất trên ShopeeFood.

Chương trình áp dụng cho các món quen thuộc nhà Highlands: Trà Sen Vàng (Củ Năng), Trà Thanh Đào, PhinĐI Hạnh Nhân, Trà Thạch Đào, Bánh Mì Que Pate, Bánh Croissant 🍹🥐

🎁 Đừng quên add thêm voucher 50K Highlands tặng riêng cho bạn nhé!

⚡️Nhanh tay order ngay trên ShopeeFood để săn deal siêu hời đầu tháng: https://shopeefood.vn/u/3VaAkcB 

#HighlandsCoffee #ShopeeFood",unknown,2026-04-02 03:12:17,2618,16,11,"{'like': 2618, 'total': 2600}","HighlandsCoffee,ShopeeFood",https://www.facebook.com/highlandscoffeevietnam/posts/pfbid0r4Mvd1XK1ML6ghBv3MLHpaJtbU3gqZPdCZXXDRxLVt7YCQXWdCvUVxj6KmBaQu6ml,apify,2026-05-12 10:28:35.295631
300,934541205941407,katinat,"KATINAT CHÍNH THỨC CÓ MẶT TẠI RẠCH GIÁ 🎉

KATINAT mang Trà Sữa Chôm Chôm cùng “Bắp-bi” đến với Katies Rạch Giá rồi đây 🥳🌽

Toạ lạc ngay góc Nguyễn An Ninh giao 3 Tháng 2 nhộn nhịp, KATINAT mở ra một không gian thoáng đãng, hiện đại, hứa hẹn trở thành điểm hẹn check-in mới tại Rạch Giá.

KATINAT đầu tiên tại Rạch Giá chính thức đón Katies ghé thưởng thức các thức uống độc đáo cùng Matcha Bắp-bi mới toanh và tận hưởng không gian mới từ 29/03/2026 tại:
📍Lô C10-32, đường 3 tháng 2, Phường Rạch Giá, Tỉnh An Giang.

Từ 29/03 - 01/04/2026, KATINAT Rạch Giá mừng “tân gia” với các chương trình hấp dẫn:
🔸 Nhận ngay 01 topping (Kem Sữa Phô Mai/ Huyền Châu/ Trân Châu Trắng/ Trân Châu Phô Mai Dẻo) khi mua kèm 01 thức uống bất kỳ.
🔸 Nhận ngay ưu đãi 15% Túi Dã Ngoại Giữ Nhiệt khi mua 01 ly size L bất kỳ.

Hẹn Katies tại KATINAT đầu tiên tại Rạch Giá nhé!",unknown,2026-03-28 13:07:51,2614,101,302,"{'like': 2614, 'total': 2600}",,https://www.facebook.com/katinat.vn/posts/pfbid099LPfEtSTrifegh4mdZotJEX8XrNrqj6buVxojTArPwbF5heCKKknuBNnhhbqmo1l,apify,2026-05-12 10:32:13.557455
91,1355310489974558,phuc_long,"🌸 DEAL XINH RỘN RÀNG CHO THÁNG CỦA NÀNG✨

Nhân dịp 8/3, Phúc Long gửi tặng phái đẹp một ""chiếc deal"" ngọt ngào để yêu chiều bản thân

Combo Ngọt Ngào - Chỉ 128K (Giá gốc 163K) gồm:
 🥤 01 Trà Sữa (M)
 🍹 01 Trà Trái Cây (M)
 🍰 01 Bánh lạnh tự chọn (Red Velvet / Green Tea Choco / Tiramisu / Panna Cotta Chanh Dây)
📌 Thêm 10K để upsize 2 thức uống lên size L 

📅 Thời gian: 06 - 08.03.2026
📍 Áp dụng khi mua tại Cửa Hàng.
✨ Tích điểm thành viên vẫn áp dụng như bình thường.

*Lưu ý: Không áp dụng tại Phúc Long trong Winlife, không áp dụng đồng thời cùng chương trình khuyến mãi khác và chương trình giảm giá thẻ thành viên. 

8/3 này Phúc Long hẹn nàng một deal thật xinh nhé! 💚

#PhúcLong #Happywomensday",unknown,2026-03-04 13:00:03,2459,375,15,"{'like': 2459, 'total': 2400}","PhúcLong,Happywomensday",https://www.facebook.com/phuclongcoffeeandtea/posts/pfbid08XQU9oDgsMucYRhui9a4zAsQeNySJyaGNyPmK7iuod1y6ALf1sSPazzyBoZn4qVBl,apify,2026-05-12 10:25:44.613709
99,1351111110394496,phuc_long,"MỞ BÁT THÁNG 3 - PHÚC LONG KHAO COMBO 3 LY CHỈ 99K🤗

Chào tháng 3 của những đóa hoa xinh đẹp, Phúc Long gửi tặng món quà ngọt ngào để mở bát tháng mới thêm tươi vui.

💥 COMBO 3 LY CHỈ 99K – Cho các siêu phẩm Best Seller.  

Combo 1: Hồng Trà Sữa + Trà Sữa Phúc Long + Trà Sữa Ô Long
Combo 2: Lucky Tea + Trà Sữa Ô Long + Hồng Trà Sữa
Combo 3: Trà Lucky Tea + Trà Nhãn Sen + Hồng Trà Sữa
 
💌 Thời gian áp dụng: 02.03-03.03.2026
🚨 Số lượng ưu đãi có giới hạn 
📍 Phạm vi: Áp dụng toàn quốc 
📲 Mở app ShopeeFood đặt liền tay, nhấn ngay: https://shopeefood.vn/u/545yXE9 

#PhúcLong #Combo99K #ShopeeFood",unknown,2026-02-27 13:32:50,2431,38,92,"{'like': 2431, 'total': 2400}","PhúcLong,Combo99K,ShopeeFood",https://www.facebook.com/phuclongcoffeeandtea/posts/pfbid0Fe7MmgN1BHPvkJRbAFKMejZE7Txnfua3CmXYj4SY5C5zA3CPx3gbbtXvLiTgaZALl,apify,2026-05-12 10:25:44.613709
127,1386035050216167,highlands,"View triệu đô, Matcha ""tỷ điểm""! 🍵✨

Highlands Coffee chiêu đãi ""hội cạ cứng"" matcha chuẩn Nhật siêu cuốn. Team thích đậm đà thì cứ MatchaĐI Latte mà tiến, còn muốn nhẹ nhàng, thanh mát thì MatchaĐI Dừa Mây chính là chân ái! 🤩

Lên đồ check-in, đón view cực phẩm và nhâm nhi MatchaĐI ngay thôi bạn ơi!
#HighlandsCoffee #MatchaĐI #CheckinSaigon #ViewTrieuDo",unknown,2026-04-28 10:28:29,173,9,3,"{'like': 173, 'total': 173}","HighlandsCoffee,MatchaĐI,CheckinSaigon,ViewTrieuDo",https://www.facebook.com/highlandscoffeevietnam/posts/pfbid0eqoCgxCxYgrYo2NFBKmQKFrPfvbJbFjq44PmKWNByGkSs8TJnMqvVfS5e2d87LmEl,apify,2026-05-12 10:28:35.295631
60,1377608111078129,phuc_long,THÔNG BÁO TỚI MẤY CỤC CƯNG,unknown,2026-03-31 11:26:23,4889,53,215,"{'like': 4889, 'total': 4800}",,https://www.facebook.com/phuclongcoffeeandtea/posts/pfbid0s75jThA1BS74byyFuqkZEvbpJ5dEGBXu7vPTUz1kRjYKKmyxgTwNrr4GZPUXRX1Vl,apify,2026-05-12 10:25:44.613709
293,936696369059224,katinat,"NHA TRANG CHÀO ĐÓN KATINAT NGUYỄN CHÁNH VỚI VIEW BIỂN ĐỈNH CHÓP! 🥳🌊

Mùa này không đi biển thì đi đâu Katies ơi!!!

Ngay đầu đường Nguyễn Chánh, KATINAT xuất hiện với chiếc view bao trọn biển Trần Phú mát mắt, mở ra không gian hiện đại, nơi Katies có thể tận hưởng những giây phút thư giãn, ban ngày hoà mình vào thiên nhiên, ban đêm đắm mình trong ánh đèn thơ mộng. 

Thân mời Katies đến KATINAT Nguyễn Chánh nhâm nhi Trà Sữa Chôm Chôm từ 31/03/2026, tại: 
📍01 Nguyễn Chánh, Phường Nha Trang, Tỉnh Khánh Hòa

Mừng khai trương, KATINAT Nguyễn Chánh dành tặng Katies quà “tân gia” hấp dẫn từ 31/03 đến 03/04:
🌊Nhận ngay ưu đãi 15% Quạt Máy Cầm Tay Bowtiful Christmas, Gương Mini Bowtiful Christmas, Quạt Nhựa Cầm Tay Bowtiful Christmas, Túi Dã Ngoại Giữ Nhiệt khi mua 01 ly size L bất kỳ.
🌊Miễn phí 01 topping (Kem Sữa Phô Mai/ Huyền Châu/ Trân Châu Trắng/ Trân Châu Phô Mai Dẻo) khi mua kèm thức uống bất kì.

Katies Nha Trang ơi, hẹn bạn bè ghé KATINAT Nguyễn Chánh check-in và thưởng thức phong vị mới Matcha Bắp-bi nhé!",unknown,2026-03-31 09:02:02,2089,67,527,"{'like': 2089, 'total': 2000}",,https://www.facebook.com/katinat.vn/posts/pfbid0Tx1wAX4jvw2SK3Wrz6diorbt4L3Q2aaVYt1yPCV8BAF2tY3of4S1UPfHt9j8dTmMl,apify,2026-05-12 10:32:13.557455
13,1404027945102812,phuc_long,"COMBO 99K, BACK TO WORK - PHÚC LONG KHAO DEAL RỘN RÀNG🥤

Hết lễ nhưng đừng hết nhiệt! ""F5"" tinh thần ngày quay lại làm việc cùng hội cạ cứng và Phúc Long ngay thôi.  Phúc Long khao deal cực đã. 

Combo 3 ly best-seller giá chỉ 99K✨
Combo 1: Hồng Trà Sữa + Trà Sữa Phúc Long + Trà Sữa Ô Long
Combo 2: Lucky Tea + Trà Sữa Ô Long + Hồng Trà Sữa

💌 Thời gian áp dụng: 4-5.05.2026
🚨 Số lượng ưu đãi có giới hạn 
📍 Phạm vi: Áp dụng toàn quốc 
📲 Mở app ShopeeFood đặt liền tay, nhấn ngay: https://shopeefood.vn/u/545yXE9 

#PhúcLong #Combo99K #ShopeeFood",unknown,2026-05-01 10:25:31,1991,47,80,"{'like': 1991, 'total': 1900}","PhúcLong,Combo99K,ShopeeFood",https://www.facebook.com/phuclongcoffeeandtea/posts/pfbid02rrLakM1NFtQADcZ2gBRYbMnUoS99Z1d7KTXrf9xyUkJmp6Wt62GrSGheD77L6Qkal,apify,2026-05-12 10:25:44.613709
25,1399290058909934,phuc_long,"NHÀ MỚI, VIEW TRIỆU ĐÔ - MỜI TÂM GIAO GHÉ CHƠI

Giữa lòng Sài Gòn nhộn nhịp, tìm đâu một nơi view vừa đẹp, góc vừa chill, lại đón trọn khoảnh khắc hoàng hôn rực rỡ? 🌇

Phúc Long mời bạn đến với một chốn “hiếm có” nhưng lại cực kỳ “dễ tìm”, tọa lạc ngay tại Ga tàu thủy Thủ Thiêm (Công viên bờ sông Sài Gòn). 🌊🍃

Từ nay, Tâm Giao nào muốn tìm một góc chill để ngắm nhìn thành phố chuyển mình, một chốn thoáng đãng để dạo bộ đón gió, hay một tọa độ mê ly để bắt trọn vệt nắng cuối ngày, thì hãy ghé thăm ngay Phúc Long Thủ Thiêm Waterbus. 🌅

📍 Địa chỉ: Công viên Bờ Sông Sài Gòn, Đường Nguyễn Thiện Thành, P. An Khánh, TP. Thủ Đức, TP. Hồ Chí Minh.

Chỉ cách bến tàu vài bước chân, bạn có thể hít hà bầu không khí trong lành, nhâm nhi ly trà thơm và phóng tầm mắt ôm trọn vẻ đẹp của thành phố phía bên kia sông. 🏙️ 

Thương mời Tâm Giao ghé chơi ""nhà mới"" Phúc Long Thủ Thiêm Waterbus để cùng chill chill cuối ngày nha! 🥂🧡
  
#PhúcLong #TP.HCM #PhúcLongThủThiêmWaterbus #Waterbus #GrandOpening",unknown,2026-04-26 03:00:33,1947,84,236,"{'like': 1947, 'total': 1900}","PhúcLong,TP,PhúcLongThủThiêmWaterbus,Waterbus,GrandOpening",https://www.facebook.com/phuclongcoffeeandtea/posts/pfbid0QX32G2JGbr6JMoupQirqxSwzZC1xTaZ99KngAAS8NyC6e8dUZWDYvknUXq7HfVVAl,apify,2026-05-12 10:25:44.613709
9,1408325731339700,phuc_long,"XÉ NHÃN - XOAY LY - RINH QUÀ - MỪNG SINH NHẬT PHÚC LONG 58 NĂM

Chiếc ly 2 lớp, xoay nhẹ lớp ngoài để nhìn thấy cả một hành trình...
Từ công đoạn hái trà và chế biến đến nghệ thuật pha chế và thưởng trà, tất cả được kể lại qua từng chuyển động như “đèn xoay truyền thống”.
Mỗi vòng xoay là một mảnh ghép của câu chuyện mở ra từng lớp di sản, và một cơ hội rinh quà.

Xé lớp nhãn ly và khám phá “Vũ Trụ Quà Tặng” ở mặt trong, tổng trị giá hơn 20 tỷ đồng(*) đang chờ bạn mở ra.

⏱️ Thời gian từ ngày 07.05.2026
Vạn phần quà Tâm Giao vô cùng hấp dẫn: 
🎁 Điện thoại Samsung Galaxy S26 Ultra 12GB 256GB 📱
🎁Tai nghe Samsung Galaxy Buds4 R540N 🎧
🎁Thẻ trả trước lên tới 10.000.000 VND
 
Vạn quà Tâm Giao đã sẵn sàng! Xé ly ngay, rước quà về tay ⏳

(*) Chi tiết điều kiện chương trình dưới phần bình luận và tại link: https://phuclong.com.vn/khuyen-mai/Phuc-Long-58-nam-20260311111933

#PhúcLong #HộiMơĐào #HươngSắcVịNghệ #HànhTrình58Năm #PhúcLong58Năm #SinhNhậtPhúcLong",unknown,2026-05-06 12:30:05,1944,77,406,"{'like': 1944, 'total': 304}","PhúcLong,HộiMơĐào,HươngSắcVịNghệ,HànhTrình58Năm,PhúcLong58Năm,SinhNhậtPhúcLong",https://www.facebook.com/phuclongcoffeeandtea/posts/pfbid02Myvqb3QnVdgQK2vLYTXN7korKmu1VXAP4knSZkzax7togQioSLnfYeCJ1XjbStVdl,apify,2026-05-12 10:25:44.613709
51,1384466753725598,phuc_long,"Mấy bà ""cú"" tui với....",unknown,2026-04-08 12:28:32,774,25,448,"{'like': 774, 'total': 774}",,https://www.facebook.com/phuclongcoffeeandtea/posts/pfbid0Cc4egyjJeXsEc7Djq6ZPyspgzyFybZoiq7UFJZhw6zVnqBGKWnsj8faKGmX3u8tal,apify,2026-05-12 10:25:44.613709
129,1384985930321079,highlands,"LÊN APP NHẬN DEAL - CHƠI LỄ THẬT PHIÊU!

🇻🇳 Mừng Lễ lớn, Highlands GIẢM ĐẾN 30% tối đa 15k cho toàn bộ thành viên HighlandsĐI.

Đặt trước qua app HighlandsĐI sẽ giúp bạn phiêu lễ cực mượtttt.
😌 Thoải mái hơn: né đông giờ cao điểm, không cần xếp hàng
⏰ Chủ động hơn: chọn sẵn giờ nhận, tới là có nước
⚡️ Nhanh hơn: thanh toán gọn lẹ, nhận ly “cái vèo” 

 🤙 Tải App HighlandsĐI ngay để nhận ưu đãi và chill Lễ thôi nào. Ưu đãi áp dụng từ 27/04/2026 đến hết 01/05/2026 https://di.highlandscoffee.com.vn/Ah87 

#HighlandsCoffee #HighlandsĐI",unknown,2026-04-27 05:00:55,203,11,27,"{'like': 203, 'total': 203}","HighlandsCoffee,HighlandsĐI",https://www.facebook.com/highlandscoffeevietnam/posts/pfbid026qSeJnKgh6JoeaWSkFhNnFFtEf4EhZ5fXmuEitxyUa4x4KiouvmqKwhjvWgYCcUVl,apify,2026-05-12 10:28:35.295631
189,1349349167218089,highlands,"BẢN ĐỒ ""TRẠM SẠC HIGHLANDS"" ĐÃ SẴN SÀNG, SAY HI CÙNG DÀN ANH TRAI! 🎤🔥

Cận kề giờ G concert Anh Trai Say Hi rồi, các ""Say Hi-ers"" đã có chỗ dừng chân để nạp đầy năng lượng trước khi quẩy chưa?
Đừng để chiếc bụng đói hay cơn buồn ngủ cản bước bạn ""cháy"" hết mình!  Lưu ngay 5 tọa độ Highlands Coffee ""bao vây"" Sân vận động Mỹ Đình ngày 16/03 này:

📍 Booth Highlands trực tiếp trong SVĐ Mỹ Đình: Ngay cạnh khu check-in (Tiện nhất cho team muốn vào sân sớm). 
📍 Highlands Coffee Fivimart Mỹ Đình - Số 89 Lê Đức Thọ, Phường Từ Liêm, Hà Nội
📍 Highlands Coffee The Manor 2 - Tầng 1, tòa nhà The Manor đường Mễ Trì, Phường Từ Liêm, Hà Nội
📍Highlands Coffee A1 Nguyễn Cơ Thạch - Kiosk A1-1, tòa A1, số 18 Nguyễn Cơ Thạch, Phường Từ Liêm, Hà Nội
📍 Highlands Coffee 19 Nguyễn Cơ Thạch - Số 19 Nguyễn Cơ Thạch, Phường Từ Liêm, Hà Nội

Hẹn gặp bạn tại Mỹ Đình để cùng tạo nên một đêm concert bùng nổ nhé! 💃🕺

#HighlandsCoffee #AnhTraiSayHi #ConcertMyDinh #TramSacNangLuong",unknown,2026-03-14 13:02:17,1700,20,48,"{'like': 1700, 'total': 1700}","HighlandsCoffee,AnhTraiSayHi,ConcertMyDinh,TramSacNangLuong",https://www.facebook.com/highlandscoffeevietnam/posts/pfbid02EKHSH97L5SZWh2G4yyxJvN1JrRY2s93KsPg1TX7LBic9LxxdxxZRtW8jgVBqS1Al,apify,2026-05-12 10:28:35.295631
223,959107213484806,katinat,"KATINAT TÂN SƠN NHÌ CHÍNH THỨC QUAY TRỞ LẠI VỚI DIỆN MẠO MỚI ✨ 

Sau thời gian chăm chút, KATINAT Tân Sơn Nhì đã sẵn sàng mở cửa đón Katies trở lại từ ngày 29/04/2026!
Vẫn là tọa độ quen thuộc tại Tân Phú, nhưng nay trở lại với diện mạo thoáng đãng và chỉn chu hơn. Một không gian mở đầy cảm hứng để bạn học tập, làm việc hay đơn giản là dành trọn thời gian thư giãn bên những ly nước yêu thích và ngắm nhìn phố xá. 
Hẹn gặp Katies tại:
📍 195 Tân Sơn Nhì, Phường Tân Sơn Nhì.

Mừng ngày tái ngộ, KATINAT Tân Sơn Nhì dành tặng Katies chuỗi ưu đãi đặc quyền duy nhất trong ngày 29/04 và 02, 03/05:
✨ Nhận ngay 01 phần Topping (Trân Châu Matcha Dừa/ Trân Châu Dừa Thốt Nốt/ Trân Châu Bắp/ Huyền Châu/ Trân Châu Trắng/ Trân Châu Phô Mai Dẻo) cho hóa đơn từ 100K.
✨ Nhận ngay ưu đãi 20% cho các sản phẩm Merchandise bao gồm Quạt Máy Cầm Tay Bowtiful Christmas,  Gương Mini Bowtiful Christmas, Bịt mắt ngủ Camellia, Quạt xếp Camellia, Ví hít điện thoại Camellia khi mua 01 thức uống size L bất kỳ.
✨ Nhận ngay 01 bộ Bưu Thiếp Chu Du hoặc Quạt Nhựa Cầm Tay Bowtiful Christmas cho hóa đơn từ 199K.
*Số lượng có hạn, chương trình khai trương có thể kết thúc sớm hơn dự kiến. 

Ghé KATINAT Tân Sơn Nhì để trải nghiệm diện mạo mới và cùng tạo nên những cuộc hẹn đáng nhớ dịp Lễ nhé Katies! ☕️💖",unknown,2026-04-28 14:00:28,1489,37,74,"{'like': 1489, 'total': 1400}",,https://www.facebook.com/katinat.vn/posts/pfbid025DCEwszBWPPQTk1WxWpgKKwcD1V3pQfWVubQmdYANHkFaMwAx2LoEHFdBjGPHz48l,apify,2026-05-12 10:32:13.557455
68,1368465231992417,phuc_long,"ÚÚM BA LA... ""BỘ 3 QUỐC DÂN"" ĐẾN RỒI ĐÂY! 🥯

Tủ bánh Phúc Long luôn sẵn sàng với những chiếc bánh nóng hổi, thơm lừng để chiều lòng Tâm Giao. Điểm danh ngay 3 gương mặt ""vạn người mê"" luôn chiếm trọn spotlight:

🥖Bánh Mì Thập Cẩm Phúc Long: Đầy đặn với thịt ủ mát MEATDeli đạt tiêu chuẩn heo 3 không, bảo quản với nhiệt độ chuẩn “chill” cho từng lát thịt tươi ngon, mềm mọng.
🥪Bánh Sandwich Kiểu Pháp: Nướng nóng giòn tan, hòa quyện cùng vị béo ngậy, mặn mà của thịt giăm bông chuẩn vị Pháp.
🥪Bánh Panini kẹp giăm bông và phô mai: Lớp vỏ mềm thơm, giăm bông và phô mai tan chảy, hòa quyện tạo nên hương vị khó cưỡng.

Ghé Phúc Long ngay để thưởng thức trọn vị bộ 3 bánh ""quốc dân"" nóng hổi này nhé!

#BánhMìPhúcLong #PhúcLong #ỦVịTâmGiao",unknown,2026-03-21 01:00:32,1482,18,31,"{'like': 1482, 'total': 1400}","BánhMìPhúcLong,PhúcLong,ỦVịTâmGiao",https://www.facebook.com/phuclongcoffeeandtea/posts/pfbid06kCdy3MZissTVYUXKZnuHY9xstKjKL9bHPh7BM8w3VNwJdf4PRaokMkzunZnzcmtl,apify,2026-05-12 10:25:44.613709
19,1402011308637809,phuc_long,"Trọn Một Việt Nam – Rạng Ngời Vẻ Đẹp Non Sông ❤️

Hòa chung nhịp đập rộn ràng của những ngày đại lễ khắp mọi miền đất nước, Phúc Long mang đến một món quà đặc biệt, chứa đựng trọn vẹn tình yêu và niềm tự hào về mảnh đất hình chữ S.

🎁 NHẬN NGAY: 1 Blind Box Quai Xách Ly với hóa đơn từ 299.000 VND (*)
📅 Thời gian: Từ 29.04 đến 03.05.2026 
📍 Áp dụng trên toàn hệ thống cửa hàng Phúc Long trên toàn quốc với số lượng có hạn

Niềm tự hào của người con đất Việt trong ngày hội Non Sông Thống Nhất được Phúc Long gửi gắm qua những chiếc Quai Xách Ly độc đáo. Không chỉ là một phụ kiện tiện dụng, mỗi chiếc quai vải còn là một bức tranh sắc màu, được vẽ nên từ những nét vẽ nghịch ngợm và trí tưởng tượng bay bổng của các bạn nhỏ về vẻ đẹp quê hương.

Ghé Phúc Long tận hưởng kỳ nghỉ lễ và rinh ngay Quai Xách Ly về nhà nào! 💚

#PhúcLong #TrọnMộtViệtNam #CupHolder

----
- Vì đây là những nét vẽ nghịch ngợm từ trí tưởng tượng và cách hình dung của các bạn nhỏ về vẻ đẹp quê hương, nên các chi tiết có thể mang tính biểu trưng và không chuẩn xác 100% so với thực tế. 
- Các đặc khu Hoàng Sa, Trường Sa, Côn Đảo, Phú Quốc...trực thuộc các Tỉnh, Thành là một phần không thể thiếu của mảnh đất Việt Nam cũng hiện diện trên Quai Xách Ly của Tỉnh, Thành tương ứng.
(*) Mỗi hộp Blind Box được giao hàng ngẫu nhiên, số lượng có hạn tại mỗi cửa hàng. Chương trình có thể kết thúc sớm khi hết hàng.
💥 Áp dụng 01 CTKM/01 hóa đơn. Chỉ áp dụng tích điểm, không áp dụng giảm giá thành viên và các voucher Phúc Long hoặc đối tác khác.",unknown,2026-04-29 05:00:47,1471,16,26,"{'like': 1471, 'total': 1400}","PhúcLong,TrọnMộtViệtNam,CupHolder",https://www.facebook.com/phuclongcoffeeandtea/posts/pfbid0xDb5DAuDYZpjx3u8WxBfdCYwwQ3co3i7PTvKtWPzkMWmdDnRkQmL2BDKLShoCsr3l,apify,2026-05-12 10:25:44.613709
